log_ts,utc,lat,lon,hdop,altitude,fix,cog,spkm,spkn,date,nsat,gps_timestamp,log_timestamp,latitude,longitude,speed_kmh,speed_mph,dist_m,dist_from_prev_km,Not Squelched
20250508-02:20:26,022028.000,37.58907,-122.08375,1.2,0.0,3,333.00,0.0,0.0,080525,9,2025-05-08 02:20:28.000,2025-05-08 02:20:26,37.58907,-122.08375,0.0,0.0,4.075874033617281,0.0,False
20250508-02:20:27,022029.000,37.58908,-122.08375,1.2,0.0,3,333.00,0.0,0.0,080525,9,2025-05-08 02:20:29.000,2025-05-08 02:20:27,37.58908,-122.08375,0.0,0.0,3.522624267236957,0.0011119492665983,False
20250508-02:20:28,022030.000,37.58908,-122.08375,1.2,0.0,3,333.00,0.0,0.0,080525,9,2025-05-08 02:20:30.000,2025-05-08 02:20:28,37.58908,-122.08375,0.0,0.0,3.522624267236957,0.0,False
20250508-02:20:29,022031.000,37.58908,-122.08375,1.2,0.0,3,333.00,0.0,0.0,080525,9,2025-05-08 02:20:31.000,2025-05-08 02:20:29,37.58908,-122.08375,0.0,0.0,3.522624267236957,0.0,False
20250508-02:20:30,022032.000,37.58907,-122.08375,1.2,0.0,3,333.00,0.0,0.0,080525,9,2025-05-08 02:20:32.000,2025-05-08 02:20:30,37.58907,-122.08375,0.0,0.0,4.075874033617281,0.0011119492665983,False
20250508-02:20:31,022033.000,37.58907,-122.08374,1.2,0.0,3,330.00,0.4,0.2,080525,9,2025-05-08 02:20:33.000,2025-05-08 02:20:31,37.58907,-122.08374,0.4,0.2485484,4.809803133727456,0.0008811152949660111,False
20250508-02:20:32,022034.000,37.58907,-122.08374,1.2,0.0,3,330.00,0.0,0.0,080525,9,2025-05-08 02:20:34.000,2025-05-08 02:20:32,37.58907,-122.08374,0.0,0.0,4.809803133727456,0.0,False
20250508-02:20:33,022035.000,37.58907,-122.08374,1.2,0.0,3,330.00,0.4,0.2,080525,9,2025-05-08 02:20:35.000,2025-05-08 02:20:33,37.58907,-122.08374,0.4,0.2485484,4.809803133727456,0.0,False
20250508-02:20:34,022036.000,37.58907,-122.08374,1.2,1.2,3,329.90,0.4,0.2,080525,9,2025-05-08 02:20:36.000,2025-05-08 02:20:34,37.58907,-122.08374,0.4,0.2485484,4.809803133727456,0.0,False
20250508-02:20:35,022037.000,37.58908,-122.08375,1.2,1.0,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:37.000,2025-05-08 02:20:35,37.58908,-122.08375,0.0,0.0,3.522624267236957,0.001418730147069132,False
20250508-02:20:36,022038.000,37.58908,-122.08374,1.2,0.0,3,329.90,0.4,0.2,080525,9,2025-05-08 02:20:38.000,2025-05-08 02:20:36,37.58908,-122.08374,0.4,0.2485484,4.350900814685655,0.0008811151765833875,False
20250508-02:20:37,022039.000,37.58908,-122.08374,1.2,1.4,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:39.000,2025-05-08 02:20:37,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0,False
20250508-02:20:38,022040.000,37.58907,-122.08374,1.1,2.4,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:40.000,2025-05-08 02:20:38,37.58907,-122.08374,0.0,0.0,4.809803133727456,0.0011119492665983,False
20250508-02:20:39,022041.000,37.58907,-122.08374,1.1,2.9,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:41.000,2025-05-08 02:20:39,37.58907,-122.08374,0.0,0.0,4.809803133727456,0.0,False
20250508-02:20:40,022042.000,37.58907,-122.08374,1.1,3.4,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:42.000,2025-05-08 02:20:40,37.58907,-122.08374,0.0,0.0,4.809803133727456,0.0,False
20250508-02:20:41,022043.000,37.58908,-122.08374,1.1,2.2,3,329.90,0.5,0.2,080525,9,2025-05-08 02:20:43.000,2025-05-08 02:20:41,37.58908,-122.08374,0.5,0.3106855,4.350900814685655,0.0011119492665983,False
20250508-02:20:42,022044.000,37.58908,-122.08374,1.1,2.3,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:44.000,2025-05-08 02:20:42,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0,False
20250508-02:20:43,022045.000,37.58908,-122.08374,1.1,2.4,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:45.000,2025-05-08 02:20:43,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0,False
20250508-02:20:44,022046.000,37.58908,-122.08374,1.1,0.1,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:46.000,2025-05-08 02:20:44,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0,False
20250508-02:20:45,022047.000,37.58908,-122.08374,1.1,0.0,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:47.000,2025-05-08 02:20:45,37.58908,-122.08374,0.0,0.0,4.350900814685655,0.0,False
20250508-02:20:46,022048.000,37.58907,-122.08374,1.1,0.0,3,329.90,0.4,0.2,080525,9,2025-05-08 02:20:48.000,2025-05-08 02:20:46,37.58907,-122.08374,0.4,0.2485484,4.809803133727456,0.0011119492665983,False
20250508-02:20:47,022049.000,37.58907,-122.08374,1.1,0.0,3,329.90,0.4,0.2,080525,9,2025-05-08 02:20:49.000,2025-05-08 02:20:47,37.58907,-122.08374,0.4,0.2485484,4.809803133727456,0.0,False
20250508-02:20:48,022050.000,37.58907,-122.08374,1.1,0.0,3,329.90,0.0,0.0,080525,9,2025-05-08 02:20:50.000,2025-05-08 02:20:48,37.58907,-122.08374,0.0,0.0,4.809803133727456,0.0,False
20250508-02:20:49,022051.000,37.58907,-122.08374,1.1,0.0,3,325.70,0.4,0.2,080525,9,2025-05-08 02:20:51.000,2025-05-08 02:20:49,37.58907,-122.08374,0.4,0.2485484,4.809803133727456,0.0,False
20250508-02:20:50,022052.000,37.58908,-122.08375,1.1,0.0,3,325.70,0.0,0.0,080525,9,2025-05-08 02:20:52.000,2025-05-08 02:20:50,37.58908,-122.08375,0.0,0.0,3.522624267236957,0.001418730147069132,False
20250508-02:20:51,022053.000,37.58908,-122.08375,1.1,0.0,3,325.70,0.0,0.0,080525,9,2025-05-08 02:20:53.000,2025-05-08 02:20:51,37.58908,-122.08375,0.0,0.0,3.522624267236957,0.0,False
20250508-02:20:52,022054.000,37.58908,-122.08375,1.1,0.0,3,325.70,0.0,0.0,080525,9,2025-05-08 02:20:54.000,2025-05-08 02:20:52,37.58908,-122.08375,0.0,0.0,3.522624267236957,0.0,False
20250508-02:20:53,022055.000,37.58908,-122.08375,1.1,0.0,3,325.70,0.0,0.0,080525,9,2025-05-08 02:20:55.000,2025-05-08 02:20:53,37.58908,-122.08375,0.0,0.0,3.522624267236957,0.0,False
20250508-02:20:54,022056.000,37.58908,-122.08375,1.1,0.0,3,319.20,0.4,0.2,080525,9,2025-05-08 02:20:56.000,2025-05-08 02:20:54,37.58908,-122.08375,0.4,0.2485484,3.522624267236957,0.0,False
20250508-02:20:55,022057.000,37.58908,-122.08376,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:20:57.000,2025-05-08 02:20:55,37.58908,-122.08376,0.0,0.0,2.7276644250147695,0.0008811151765833875,False
20250508-02:20:56,022058.000,37.58908,-122.08376,1.1,0.0,3,319.20,0.4,0.2,080525,9,2025-05-08 02:20:58.000,2025-05-08 02:20:56,37.58908,-122.08376,0.4,0.2485484,2.7276644250147695,0.0,False
20250508-02:20:57,022059.000,37.58908,-122.08376,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:20:59.000,2025-05-08 02:20:57,37.58908,-122.08376,0.0,0.0,2.7276644250147695,0.0,False
20250508-02:20:58,022100.000,37.58908,-122.08375,1.1,0.0,3,319.20,0.4,0.2,080525,9,2025-05-08 02:21:00.000,2025-05-08 02:20:58,37.58908,-122.08375,0.4,0.2485484,3.522624267236957,0.0008811151765833875,False
20250508-02:20:59,022101.000,37.58907,-122.08375,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:01.000,2025-05-08 02:20:59,37.58907,-122.08375,0.0,0.0,4.075874033617281,0.0011119492665983,False
20250508-02:21:00,022102.000,37.58907,-122.08375,1.1,0.0,3,319.20,0.4,0.2,080525,9,2025-05-08 02:21:02.000,2025-05-08 02:21:00,37.58907,-122.08375,0.4,0.2485484,4.075874033617281,0.0,False
20250508-02:21:01,022103.000,37.58906,-122.08374,1.1,0.0,3,319.20,0.4,0.2,080525,9,2025-05-08 02:21:03.000,2025-05-08 02:21:01,37.58906,-122.08374,0.4,0.2485484,5.459939267898466,0.0014187302200373557,False
20250508-02:21:02,022104.000,37.58905,-122.08374,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:04.000,2025-05-08 02:21:02,37.58905,-122.08374,0.0,0.0,6.241837052191347,0.001111949267305623,False
20250508-02:21:03,022105.000,37.58905,-122.08374,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:05.000,2025-05-08 02:21:03,37.58905,-122.08374,0.0,0.0,6.241837052191347,0.0,False
20250508-02:21:04,022106.000,37.58905,-122.08374,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:06.000,2025-05-08 02:21:04,37.58905,-122.08374,0.0,0.0,6.241837052191347,0.0,False
20250508-02:21:05,022107.000,37.58905,-122.08374,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:07.000,2025-05-08 02:21:05,37.58905,-122.08374,0.0,0.0,6.241837052191347,0.0,False
20250508-02:21:06,022108.000,37.58905,-122.08374,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:08.000,2025-05-08 02:21:06,37.58905,-122.08374,0.0,0.0,6.241837052191347,0.0,False
20250508-02:21:07,022109.000,37.58905,-122.08375,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:09.000,2025-05-08 02:21:07,37.58905,-122.08375,0.0,0.0,5.695530790578147,0.000881115531731178,False
20250508-02:21:08,022110.000,37.58905,-122.08375,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:10.000,2025-05-08 02:21:08,37.58905,-122.08375,0.0,0.0,5.695530790578147,0.0,False
20250508-02:21:09,022111.000,37.58905,-122.08375,1.1,0.0,3,319.20,0.4,0.2,080525,9,2025-05-08 02:21:11.000,2025-05-08 02:21:09,37.58905,-122.08375,0.4,0.2485484,5.695530790578147,0.0,False
20250508-02:21:10,022112.000,37.58905,-122.08374,1.1,0.0,3,319.20,0.4,0.2,080525,9,2025-05-08 02:21:12.000,2025-05-08 02:21:10,37.58905,-122.08374,0.4,0.2485484,6.241837052191347,0.000881115531731178,False
20250508-02:21:11,022113.000,37.58904,-122.08374,1.1,0.0,3,319.20,0.0,0.0,080525,9,2025-05-08 02:21:13.000,2025-05-08 02:21:11,37.58904,-122.08374,0.0,0.0,7.112171616392625,0.0011119492665983,False
20250508-02:21:12,022114.000,37.58904,-122.08374,1.1,0.0,3,317.10,0.4,0.2,080525,9,2025-05-08 02:21:14.000,2025-05-08 02:21:12,37.58904,-122.08374,0.4,0.2485484,7.112171616392625,0.0,False
20250508-02:21:13,022115.000,37.58904,-122.08374,1.1,0.0,3,317.10,0.0,0.0,080525,9,2025-05-08 02:21:15.000,2025-05-08 02:21:13,37.58904,-122.08374,0.0,0.0,7.112171616392625,0.0,False
20250508-02:21:14,022116.000,37.58904,-122.08374,1.1,0.0,3,317.10,0.4,0.2,080525,9,2025-05-08 02:21:16.000,2025-05-08 02:21:14,37.58904,-122.08374,0.4,0.2485484,7.112171616392625,0.0,False
20250508-02:21:15,022117.000,37.58904,-122.08374,1.1,0.0,3,317.10,0.4,0.2,080525,9,2025-05-08 02:21:17.000,2025-05-08 02:21:15,37.58904,-122.08374,0.4,0.2485484,7.112171616392625,0.0,False
20250508-02:21:16,022118.000,37.58905,-122.08374,1.1,0.0,3,321.30,0.6,0.3,080525,9,2025-05-08 02:21:18.000,2025-05-08 02:21:16,37.58905,-122.08374,0.6,0.3728226,6.241837052191347,0.0011119492665983,False
20250508-02:21:17,022119.000,37.58905,-122.08374,1.1,0.0,3,321.30,0.6,0.3,080525,9,2025-05-08 02:21:19.000,2025-05-08 02:21:17,37.58905,-122.08374,0.6,0.3728226,6.241837052191347,0.0,False
20250508-02:21:18,022120.000,37.58905,-122.08374,1.1,0.0,3,321.30,0.0,0.0,080525,9,2025-05-08 02:21:20.000,2025-05-08 02:21:18,37.58905,-122.08374,0.0,0.0,6.241837052191347,0.0,False
20250508-02:21:19,022121.000,37.58905,-122.08375,1.1,0.0,3,321.50,0.6,0.3,080525,9,2025-05-08 02:21:21.000,2025-05-08 02:21:19,37.58905,-122.08375,0.6,0.3728226,5.695530790578147,0.000881115531731178,False
20250508-02:21:20,022122.000,37.58905,-122.08375,1.1,0.0,3,321.50,0.0,0.0,080525,9,2025-05-08 02:21:22.000,2025-05-08 02:21:20,37.58905,-122.08375,0.0,0.0,5.695530790578147,0.0,False
20250508-02:21:21,022123.000,37.58905,-122.08375,1.1,0.0,3,321.50,0.6,0.3,080525,9,2025-05-08 02:21:23.000,2025-05-08 02:21:21,37.58905,-122.08375,0.6,0.3728226,5.695530790578147,0.0,False
20250508-02:21:22,022124.000,37.58905,-122.08375,1.1,0.0,3,321.50,0.7,0.4,080525,9,2025-05-08 02:21:24.000,2025-05-08 02:21:22,37.58905,-122.08375,0.7,0.4349597,5.695530790578147,0.0,False
20250508-02:21:23,022125.000,37.58904,-122.08374,1.1,0.0,3,146.10,1.6,0.9,080525,9,2025-05-08 02:21:25.000,2025-05-08 02:21:23,37.58904,-122.08374,1.6,0.9941936,7.112171616392625,0.0014187303676368936,False
20250508-02:21:24,022126.000,37.58904,-122.08374,1.1,0.0,3,144.10,0.8,0.4,080525,9,2025-05-08 02:21:26.000,2025-05-08 02:21:24,37.58904,-122.08374,0.8,0.4970968,7.112171616392625,0.0,False
20250508-02:21:25,022127.000,37.58903,-122.08374,1.1,0.0,3,143.70,0.9,0.5,080525,9,2025-05-08 02:21:27.000,2025-05-08 02:21:25,37.58903,-122.08374,0.9,0.5592339000000001,8.042282185372319,0.0011119492658909769,False
20250508-02:21:26,022128.000,37.58903,-122.08373,1.1,0.0,3,143.10,1.0,0.5,080525,9,2025-05-08 02:21:28.000,2025-05-08 02:21:26,37.58903,-122.08373,1.0,0.621371,8.52950713847548,0.0008811157707381871,False
20250508-02:21:27,022129.000,37.58903,-122.08373,1.1,0.0,3,143.10,1.0,0.5,080525,9,2025-05-08 02:21:29.000,2025-05-08 02:21:27,37.58903,-122.08373,1.0,0.621371,8.52950713847548,0.0,False
20250508-02:21:28,022130.000,37.58903,-122.08373,1.1,0.0,3,143.10,1.0,0.5,080525,9,2025-05-08 02:21:30.000,2025-05-08 02:21:28,37.58903,-122.08373,1.0,0.621371,8.52950713847548,0.0,False
20250508-02:21:29,022131.000,37.58903,-122.08374,1.1,0.0,3,331.80,1.0,0.5,080525,9,2025-05-08 02:21:31.000,2025-05-08 02:21:29,37.58903,-122.08374,1.0,0.621371,8.042282185372319,0.0008811157707381871,False
20250508-02:21:30,022132.000,37.58903,-122.08374,1.1,-10.4,3,331.80,0.9,0.5,080525,9,2025-05-08 02:21:32.000,2025-05-08 02:21:30,37.58903,-122.08374,0.9,0.5592339000000001,8.042282185372319,0.0,False
20250508-02:21:31,022133.000,37.58904,-122.08374,1.1,-11.1,3,328.50,1.0,0.5,080525,9,2025-05-08 02:21:33.000,2025-05-08 02:21:31,37.58904,-122.08374,1.0,0.621371,7.112171616392625,0.0011119492658909769,False
20250508-02:21:32,022134.000,37.58904,-122.08374,1.1,-11.0,3,328.50,0.9,0.5,080525,9,2025-05-08 02:21:34.000,2025-05-08 02:21:32,37.58904,-122.08374,0.9,0.5592339000000001,7.112171616392625,0.0,False
20250508-02:21:33,022135.000,37.58904,-122.08374,1.1,-10.4,3,328.50,0.8,0.5,080525,9,2025-05-08 02:21:35.000,2025-05-08 02:21:33,37.58904,-122.08374,0.8,0.4970968,7.112171616392625,0.0,False
20250508-02:21:34,022136.000,37.58904,-122.08374,1.1,0.0,3,328.50,0.8,0.4,080525,9,2025-05-08 02:21:36.000,2025-05-08 02:21:34,37.58904,-122.08374,0.8,0.4970968,7.112171616392625,0.0,False
20250508-02:21:35,022137.000,37.58904,-122.08374,1.1,0.0,3,328.50,0.0,0.0,080525,9,2025-05-08 02:21:37.000,2025-05-08 02:21:35,37.58904,-122.08374,0.0,0.0,7.112171616392625,0.0,False
20250508-02:21:36,022138.000,37.58904,-122.08374,1.1,0.0,3,328.50,0.7,0.4,080525,9,2025-05-08 02:21:38.000,2025-05-08 02:21:36,37.58904,-122.08374,0.7,0.4349597,7.112171616392625,0.0,False
20250508-02:21:37,022139.000,37.58905,-122.08374,1.1,0.0,3,328.50,0.0,0.0,080525,9,2025-05-08 02:21:39.000,2025-05-08 02:21:37,37.58905,-122.08374,0.0,0.0,6.241837052191347,0.0011119492665983,False
20250508-02:21:38,022140.000,37.58905,-122.08374,1.1,0.0,3,328.50,0.7,0.4,080525,9,2025-05-08 02:21:40.000,2025-05-08 02:21:38,37.58905,-122.08374,0.7,0.4349597,6.241837052191347,0.0,False
20250508-02:21:39,022141.000,37.58905,-122.08374,1.1,0.0,3,328.50,0.7,0.4,080525,9,2025-05-08 02:21:41.000,2025-05-08 02:21:39,37.58905,-122.08374,0.7,0.4349597,6.241837052191347,0.0,False
20250508-02:21:40,022142.000,37.58905,-122.08374,1.1,0.0,3,328.50,0.0,0.0,080525,9,2025-05-08 02:21:42.000,2025-05-08 02:21:40,37.58905,-122.08374,0.0,0.0,6.241837052191347,0.0,False
20250508-02:21:41,022143.000,37.58905,-122.08375,1.1,0.0,3,328.50,0.6,0.3,080525,9,2025-05-08 02:21:43.000,2025-05-08 02:21:41,37.58905,-122.08375,0.6,0.3728226,5.695530790578147,0.000881115531731178,False
20250508-02:21:42,022144.000,37.58905,-122.08375,1.1,0.0,3,326.10,0.6,0.3,080525,9,2025-05-08 02:21:44.000,2025-05-08 02:21:42,37.58905,-122.08375,0.6,0.3728226,5.695530790578147,0.0,False
20250508-02:21:43,022145.000,37.58905,-122.08375,1.1,0.0,3,326.10,0.6,0.3,080525,9,2025-05-08 02:21:45.000,2025-05-08 02:21:43,37.58905,-122.08375,0.6,0.3728226,5.695530790578147,0.0,False
20250508-02:21:44,022146.000,37.58905,-122.08375,1.1,0.0,3,326.10,0.6,0.3,080525,9,2025-05-08 02:21:46.000,2025-05-08 02:21:44,37.58905,-122.08375,0.6,0.3728226,5.695530790578147,0.0,False
20250508-02:21:45,022147.000,37.58905,-122.08375,1.1,0.0,3,326.10,0.6,0.3,080525,9,2025-05-08 02:21:47.000,2025-05-08 02:21:45,37.58905,-122.08375,0.6,0.3728226,5.695530790578147,0.0,False
20250508-02:21:46,022148.000,37.58905,-122.08375,1.1,0.0,3,326.10,0.0,0.0,080525,9,2025-05-08 02:21:48.000,2025-05-08 02:21:46,37.58905,-122.08375,0.0,0.0,5.695530790578147,0.0,False
20250508-02:21:47,022149.000,37.58905,-122.08375,1.1,0.0,3,326.10,0.0,0.0,080525,9,2025-05-08 02:21:49.000,2025-05-08 02:21:47,37.58905,-122.08375,0.0,0.0,5.695530790578147,0.0,False
20250508-02:21:48,022150.000,37.58905,-122.08375,1.1,0.0,3,343.10,0.6,0.3,080525,9,2025-05-08 02:21:50.000,2025-05-08 02:21:48,37.58905,-122.08375,0.6,0.3728226,5.695530790578147,0.0,False
20250508-02:21:49,022151.000,37.58905,-122.08375,1.1,0.0,3,343.10,0.0,0.0,080525,9,2025-05-08 02:21:51.000,2025-05-08 02:21:49,37.58905,-122.08375,0.0,0.0,5.695530790578147,0.0,False
20250508-02:21:50,022152.000,37.58906,-122.08375,1.1,0.0,3,343.10,0.0,0.0,080525,9,2025-05-08 02:21:52.000,2025-05-08 02:21:50,37.58906,-122.08375,0.0,0.0,4.825917413885948,0.001111949267305623,False
20250508-02:21:51,022153.000,37.58906,-122.08375,1.1,0.0,3,343.10,0.0,0.0,080525,9,2025-05-08 02:21:53.000,2025-05-08 02:21:51,37.58906,-122.08375,0.0,0.0,4.825917413885948,0.0,False
20250508-02:21:52,022154.000,37.58906,-122.08375,1.1,0.0,3,343.10,0.0,0.0,080525,9,2025-05-08 02:21:54.000,2025-05-08 02:21:52,37.58906,-122.08375,0.0,0.0,4.825917413885948,0.0,False
20250508-02:21:53,022155.000,37.58906,-122.08375,1.1,0.0,3,343.10,0.5,0.3,080525,9,2025-05-08 02:21:55.000,2025-05-08 02:21:53,37.58906,-122.08375,0.5,0.3106855,4.825917413885948,0.0,False
20250508-02:21:54,022156.000,37.58906,-122.08375,1.1,0.0,3,343.10,0.0,0.0,080525,9,2025-05-08 02:21:56.000,2025-05-08 02:21:54,37.58906,-122.08375,0.0,0.0,4.825917413885948,0.0,False
20250508-02:21:55,022157.000,37.58906,-122.08375,1.1,0.0,3,343.10,0.0,0.0,080525,9,2025-05-08 02:21:57.000,2025-05-08 02:21:55,37.58906,-122.08375,0.0,0.0,4.825917413885948,0.0,False
20250508-02:21:56,022158.000,37.58906,-122.08375,1.1,0.0,3,343.10,0.0,0.0,080525,9,2025-05-08 02:21:58.000,2025-05-08 02:21:56,37.58906,-122.08375,0.0,0.0,4.825917413885948,0.0,False
